Bolge,pusula_sirasi,sandikno,parti_adi_kisa,isim,soyisim,ilce,toplam_aldigi_oy_sayisi,toplam_aldigi_karma_oy_sayisi,toplam_aldigi_tercih_sayisi,toplam,Name
Magusa,2,138,CTP,Tuncay,Sarıyer,LEFKE,43,0,1,44,Magusa
Magusa,1,138,DP,Ali,Tunçtaşlı,LEFKOŞA,0,1,0,1,Magusa
Magusa,2,138,DP,Mert,Taşkın,LEFKOŞA,0,1,0,1,Magusa
Magusa,3,138,DP,Mehmet,Çıldır,LEFKOŞA,0,0,0,0,Magusa
Magusa,4,138,DP,Hasan,Tosunoğlu,LEFKOŞA,0,0,0,0,Magusa
Magusa,5,138,DP,Serhan,Aktunç,LEFKOŞA,0,0,0,0,Magusa
Magusa,6,138,DP,Özlem,Dinçoğlu,LEFKOŞA,0,0,0,0,Magusa
Magusa,7,138,DP,Sinem,Tip,LEFKOŞA,0,1,0,1,Magusa
Magusa,8,138,DP,Funda,Özsakınç,LEFKOŞA,0,1,0,1,Magusa
Magusa,9,138,DP,İnanç,Babaliki,LEFKOŞA,0,0,0,0,Magusa
Magusa,10,138,DP,Hüseyin,Akcan,LEFKOŞA,0,0,0,0,Magusa
Magusa,11,138,DP,Fatma,Öztürk Çatal,LEFKOŞA,0,1,0,1,Magusa
Magusa,12,138,DP,Ali,Horoz,LEFKOŞA,0,0,0,0,Magusa
Magusa,13,138,DP,Mehmet,Ortak,LEFKOŞA,0,0,0,0,Magusa
Magusa,14,138,DP,Emel,Sayar,LEFKOŞA,0,0,0,0,Magusa
Magusa,15,138,DP,Çetin,Sadeli,LEFKOŞA,0,4,0,4,Magusa
Magusa,16,138,DP,Mete,Bayramoğlu,LEFKOŞA,0,0,0,0,Magusa
Magusa,1,138,DP,Fikri,Ataoğlu,GAZİMAĞUSA,0,2,0,2,Magusa
Magusa,2,138,DP,Mücahit,Kaya,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,3,138,DP,Şirin,Zaimağaoğlu,GAZİMAĞUSA,0,1,0,1,Magusa
Magusa,4,138,DP,Mehmet,Hasgüler,GAZİMAĞUSA,0,1,0,1,Magusa
Magusa,5,138,DP,Ahmet,Demirel,GAZİMAĞUSA,0,1,0,1,Magusa
Magusa,6,138,DP,Ömer,Gökel,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,7,138,DP,Fikret,Deniz,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,8,138,DP,Nuray,Uncu,GAZİMAĞUSA,0,1,0,1,Magusa
Magusa,9,138,DP,Benek,Çağakanlı,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,10,138,DP,Ali Anıl,Yüce,GAZİMAĞUSA,0,1,0,1,Magusa
Magusa,11,138,DP,Soyhan,Bilgeer,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,12,138,DP,Alpaslan,Diktaş,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,13,138,DP,Leyla,Avğın,GAZİMAĞUSA,0,3,0,3,Magusa
Magusa,1,138,DP,Serhat,Akpınar,GİRNE,0,0,0,0,Magusa
Magusa,2,138,DP,Hande,Kayasal Çelikden,GİRNE,0,0,0,0,Magusa
Magusa,3,138,DP,Redif,Nurel,GİRNE,0,0,0,0,Magusa
Magusa,4,138,DP,Harun,Demir,GİRNE,0,1,0,1,Magusa
Magusa,5,138,DP,Cemre,Seziner,GİRNE,0,0,0,0,Magusa
Magusa,6,138,DP,Orsel,Neşe,GİRNE,0,0,0,0,Magusa
Magusa,7,138,DP,Enver,Hoca,GİRNE,0,0,0,0,Magusa
Magusa,8,138,DP,Aslı,Babayiğit Cansız,GİRNE,0,0,0,0,Magusa
Magusa,9,138,DP,Arif,Uzunali,GİRNE,0,0,0,0,Magusa
Magusa,10,138,DP,Atilla,Deva,GİRNE,0,0,0,0,Magusa
Magusa,11,138,DP,Nazim,Arslan,GİRNE,0,0,0,0,Magusa
Magusa,1,138,DP,Rahme,Öğütveren,GÜZELYURT,0,1,0,1,Magusa
Magusa,2,138,DP,Erkan,Kaya,GÜZELYURT,0,1,0,1,Magusa
Magusa,3,138,DP,Eliz,Fellahoğlu,GÜZELYURT,0,0,0,0,Magusa
Magusa,1,138,DP,Mine,Emiroğlu,İSKELE,0,0,0,0,Magusa
Magusa,2,138,DP,Maşallah,Cihangir,İSKELE,0,0,0,0,Magusa
Magusa,3,138,DP,Hür,Alevkayalı,İSKELE,0,0,0,0,Magusa
Magusa,4,138,DP,Musa,Nurçin,İSKELE,0,0,0,0,Magusa
Magusa,5,138,DP,Çağla,Eroğlu,İSKELE,0,2,0,2,Magusa
Magusa,1,138,DP,Gürsel,Bağlaş,LEFKE,0,2,0,2,Magusa
Magusa,2,138,DP,Hüseyin,Turaç,LEFKE,0,0,0,0,Magusa
Magusa,1,138,TKP,Mehmet,Çakıcı,LEFKOŞA,3,1,0,4,Magusa
Magusa,2,138,TKP,Ersen,Sururi,LEFKOŞA,3,0,0,3,Magusa
Magusa,3,138,TKP,İlke Özgür,Davulcu,LEFKOŞA,3,0,0,3,Magusa
Magusa,4,138,TKP,Zühal,Koreli,LEFKOŞA,3,1,0,4,Magusa
Magusa,5,138,TKP,Ayşe,Buran,LEFKOŞA,3,0,0,3,Magusa
Magusa,6,138,TKP,Sami,Dayıoğlu,LEFKOŞA,3,0,0,3,Magusa
Magusa,7,138,TKP,İlker,Balkır,LEFKOŞA,3,0,0,3,Magusa
Magusa,8,138,TKP,Ahmet,Kablan,LEFKOŞA,3,0,0,3,Magusa
Magusa,9,138,TKP,Hakkı,Demir,LEFKOŞA,3,0,0,3,Magusa
Magusa,10,138,TKP,Yalçın,Ertugan,LEFKOŞA,3,0,0,3,Magusa
Magusa,11,138,TKP,Naile,Acar,LEFKOŞA,3,0,0,3,Magusa
Magusa,12,138,TKP,Fezile,Özataç,LEFKOŞA,3,0,0,3,Magusa
Magusa,13,138,TKP,Korhan,Şakir,LEFKOŞA,3,0,0,3,Magusa
Magusa,14,138,TKP,Yeşim,Uludağ Mertli,LEFKOŞA,3,0,0,3,Magusa
Magusa,15,138,TKP,Safiye,Aydın,LEFKOŞA,3,0,0,3,Magusa
Magusa,16,138,TKP,Mehmet,Eş,LEFKOŞA,3,0,0,3,Magusa
Magusa,1,138,TKP,Mustafa,Emiroğluları,GAZİMAĞUSA,3,1,0,4,Magusa
Magusa,2,138,TKP,Asiye,Beyaz,GAZİMAĞUSA,3,0,0,3,Magusa
Magusa,3,138,TKP,Emin,Soyal,GAZİMAĞUSA,3,0,0,3,Magusa
Magusa,4,138,TKP,Hüseyin,Hakansoy,GAZİMAĞUSA,3,1,0,4,Magusa
Magusa,5,138,TKP,Umut,Kadı,GAZİMAĞUSA,3,0,0,3,Magusa
Magusa,6,138,TKP,Zeynep,Dönmez,GAZİMAĞUSA,3,0,0,3,Magusa
Magusa,7,138,TKP,Ayhan,Çakıcı Eş,GAZİMAĞUSA,3,0,0,3,Magusa
Magusa,8,138,TKP,Mahir,Demir,GAZİMAĞUSA,3,0,0,3,Magusa
Magusa,9,138,TKP,Yasin,Zateroğulları,GAZİMAĞUSA,3,0,0,3,Magusa
Magusa,10,138,TKP,Ali,Özaltın,GAZİMAĞUSA,3,0,0,3,Magusa
Magusa,11,138,TKP,Emir,Genç,GAZİMAĞUSA,3,0,0,3,Magusa
Magusa,12,138,TKP,Üzeyir,Köstü,GAZİMAĞUSA,3,0,0,3,Magusa
Magusa,13,138,TKP,Azat,Kızıl,GAZİMAĞUSA,3,0,0,3,Magusa
Magusa,1,138,TKP,Yurdaer,Garip,GİRNE,3,0,0,3,Magusa
Magusa,2,138,TKP,Sevilay,Dolmacı,GİRNE,3,0,0,3,Magusa
Magusa,3,138,TKP,Seral,Çetindal,GİRNE,3,0,0,3,Magusa
Magusa,4,138,TKP,Salih,Ataser,GİRNE,3,1,0,4,Magusa
Magusa,5,138,TKP,Fatma,Köroğlu,GİRNE,3,0,0,3,Magusa
Magusa,6,138,TKP,Şefik,Dereli,GİRNE,3,0,0,3,Magusa
Magusa,7,138,TKP,Celil,Akarpınar,GİRNE,3,1,0,4,Magusa
Magusa,8,138,TKP,Muhammet,Gözay,GİRNE,3,0,0,3,Magusa
Magusa,9,138,TKP,Hülya,Kasap,GİRNE,3,0,0,3,Magusa
Magusa,10,138,TKP,Hüseyin,Özdurak,GİRNE,3,0,0,3,Magusa
Magusa,11,138,TKP,Gonca,Çağlar Şar,GİRNE,3,0,0,3,Magusa
Magusa,1,138,TKP,Dilek Ötün,Say,GÜZELYURT,3,0,0,3,Magusa
Magusa,2,138,TKP,Gönül,Kargılı,GÜZELYURT,3,0,0,3,Magusa
Magusa,3,138,TKP,Şifa,Ulutaş,GÜZELYURT,3,0,0,3,Magusa
Magusa,1,138,TKP,Kemal,Yıldız,İSKELE,3,0,0,3,Magusa
Magusa,2,138,TKP,Hüsnü,Arslanyürek,İSKELE,3,0,0,3,Magusa
Magusa,3,138,TKP,Cennet,Güneri,İSKELE,3,0,0,3,Magusa
Magusa,4,138,TKP,İdris,Koç,İSKELE,3,0,0,3,Magusa
Magusa,5,138,TKP,Fatih,Bulut,İSKELE,3,0,0,3,Magusa
Magusa,1,138,TKP,Tayfur,Demirci,LEFKE,3,0,0,3,Magusa
Magusa,2,138,TKP,Hurşit,Öztemiz,LEFKE,3,0,0,3,Magusa
Magusa,1,138,BY,Cansu,N.Nazlı,LEFKOŞA,0,0,0,0,Magusa
Magusa,2,138,BY,Mustafa,Erk,LEFKOŞA,0,1,0,1,Magusa
Magusa,3,138,BY,Cemre,İpçiler,LEFKOŞA,0,0,0,0,Magusa
Magusa,4,138,BY,Münür,Rahvancıoğlu,LEFKOŞA,0,0,0,0,Magusa
Magusa,5,138,BY,Özlem,Deligöz,LEFKOŞA,0,0,0,0,Magusa
Magusa,6,138,BY,Ahmet,Karakaşlı,LEFKOŞA,0,0,0,0,Magusa
Magusa,7,138,BY,Nazen,Şansal,LEFKOŞA,0,0,0,0,Magusa
Magusa,8,138,BY,Gazi,Gök,LEFKOŞA,0,0,0,0,Magusa
Magusa,9,138,BY,Fatma,Sezikli,LEFKOŞA,0,0,0,0,Magusa
Magusa,10,138,BY,Tahsin,Oygar,LEFKOŞA,0,0,0,0,Magusa
Magusa,11,138,BY,Sunalp,Asena,LEFKOŞA,0,0,0,0,Magusa
Magusa,12,138,BY,Aziz,Güven,LEFKOŞA,0,0,0,0,Magusa
Magusa,13,138,BY,Behiç,Anibal,LEFKOŞA,0,0,0,0,Magusa
Magusa,14,138,BY,Mustafa Bülent,Çakır,LEFKOŞA,0,0,0,0,Magusa
Magusa,15,138,BY,Evren,Cem,LEFKOŞA,0,0,0,0,Magusa
Magusa,16,138,BY,Mustafa,Keleşzade,LEFKOŞA,0,0,0,0,Magusa
Magusa,1,138,BY,Sabahat,Aydıç,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,2,138,BY,Yusuf Bülent,Yüksel,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,3,138,BY,Sevgül,Uzkan,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,4,138,BY,Hüseyin,Akçengel,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,5,138,BY,Melisa,Koloz,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,6,138,BY,Ahmet,Güvenler,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,7,138,BY,Serap,Kedi,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,8,138,BY,Hilmi,Buruk,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,9,138,BY,Umut,Ersoy,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,10,138,BY,Hasan Çağın,Tezbaşar,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,11,138,BY,Cenk,Tuncay,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,12,138,BY,Arif,Bayraktar,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,13,138,BY,Tağmaç,Özberk,GAZİMAĞUSA,0,0,0,0,Magusa
Magusa,1,138,BY,Zimzer,Sertel,GİRNE,0,1,0,1,Magusa
Magusa,2,138,BY,İbrahim,Bulut,GİRNE,0,1,0,1,Magusa
Magusa,3,138,BY,Ayla,Aydoğan Gökay,GİRNE,0,0,0,0,Magusa
Magusa,4,138,BY,Yusuf Özgü,Sertel,GİRNE,0,0,0,0,Magusa
Magusa,5,138,BY,Haydar,Dolmacı,GİRNE,0,0,0,0,Magusa
Magusa,6,138,BY,Güngör,Acar,GİRNE,0,0,0,0,Magusa
Magusa,7,138,BY,Enver Timur,Gürzap,GİRNE,0,0,0,0,Magusa
Magusa,8,138,BY,Halil İbrahim,Keleşzade,GİRNE,0,0,0,0,Magusa
Magusa,9,138,BY,Gülertan,Aşık,GİRNE,0,0,0,0,Magusa
Magusa,10,138,BY,Salih,Hayaloğlu,GİRNE,0,0,0,0,Magusa
Magusa,11,138,BY,Mustafa,Batak,GİRNE,0,0,0,0,Magusa
Magusa,1,138,BY,Nil,Çukurovalı Özkızan,GÜZELYURT,0,0,0,0,Magusa
Magusa,2,138,BY,Neriman,Çukurovalı,GÜZELYURT,0,0,0,0,Magusa
Magusa,3,138,BY,Meryem,Nazlı,GÜZELYURT,0,0,0,0,Magusa
Magusa,1,138,BY,Zekiye,Şentürkler,İSKELE,0,1,0,1,Magusa
Magusa,2,138,BY,Hakan,Tanıttıran,İSKELE,0,0,0,0,Magusa
Magusa,3,138,BY,Nermin,Sontaş,İSKELE,0,0,0,0,Magusa
Magusa,4,138,BY,Memet,Kılıç,İSKELE,0,0,0,0,Magusa
Magusa,5,138,BY,Bülent,Kurt,İSKELE,0,0,0,0,Magusa
Magusa,1,138,BY,Feray,Yalçuk,LEFKE,0,0,0,0,Magusa
Magusa,2,138,BY,Hüseyin,Tezbaşar,LEFKE,0,0,0,0,Magusa
Magusa,1,138,YDP,Enver,Öztürk,LEFKOŞA,5,0,4,9,Magusa
Magusa,2,138,YDP,Talip,Atalay,LEFKOŞA,5,0,4,9,Magusa
Magusa,3,138,YDP,Eda,Yenen,LEFKOŞA,5,1,5,11,Magusa
Magusa,4,138,YDP,Subhi,Asiltürk,LEFKOŞA,5,0,3,8,Magusa
Magusa,5,138,YDP,Kadir,Yel,LEFKOŞA,5,0,3,8,Magusa
Magusa,6,138,YDP,Yılmaz,Kaldırım,LEFKOŞA,5,0,3,8,Magusa
Magusa,7,138,YDP,Erşah Sabit,Yılmaz,LEFKOŞA,5,0,3,8,Magusa
Magusa,8,138,YDP,Özen,Topçu,LEFKOŞA,5,0,2,7,Magusa
Magusa,9,138,YDP,Ali,Yenen,LEFKOŞA,5,0,2,7,Magusa
Magusa,10,138,YDP,Özlem Ayşe,Doğandemir,LEFKOŞA,5,0,2,7,Magusa
Magusa,11,138,YDP,Mustafa,Yeşil,LEFKOŞA,5,0,2,7,Magusa
Magusa,12,138,YDP,Ömer,Yayla,LEFKOŞA,5,0,1,6,Magusa
Magusa,13,138,YDP,Banu,Bozlakoğlu,LEFKOŞA,5,0,2,7,Magusa
Magusa,14,138,YDP,Hüseyin,Gürlek,LEFKOŞA,5,0,1,6,Magusa
Magusa,15,138,YDP,Metin,Akar,LEFKOŞA,5,0,1,6,Magusa
Magusa,16,138,YDP,Zeynep Sinem,Keser,LEFKOŞA,5,0,2,7,Magusa
Magusa,1,138,YDP,Erhan,Arıklı,GAZİMAĞUSA,5,0,4,9,Magusa
Magusa,2,138,YDP,Durdane,Abi Acı,GAZİMAĞUSA,5,0,4,9,Magusa
Magusa,3,138,YDP,İlter,Ömeroğlu,GAZİMAĞUSA,5,0,3,8,Magusa
Magusa,4,138,YDP,Habibe,Çetin,GAZİMAĞUSA,5,0,3,8,Magusa
Magusa,5,138,YDP,Kenan,Akın,GAZİMAĞUSA,5,0,3,8,Magusa
Magusa,6,138,YDP,Hatice,Seçkin,GAZİMAĞUSA,5,1,3,9,Magusa
Magusa,7,138,YDP,İbrahim Halil,Akçabay,GAZİMAĞUSA,5,0,0,5,Magusa
Magusa,8,138,YDP,Ali,Yakar,GAZİMAĞUSA,5,0,0,5,Magusa
Magusa,9,138,YDP,Mahmut,Hayta,GAZİMAĞUSA,5,0,0,5,Magusa
Magusa,10,138,YDP,Tamer,Karakaşlı,GAZİMAĞUSA,5,0,1,6,Magusa
Magusa,11,138,YDP,Kansu,Aksu,GAZİMAĞUSA,5,0,1,6,Magusa
Magusa,12,138,YDP,Arzu,Pürtül,GAZİMAĞUSA,5,0,0,5,Magusa
Magusa,13,138,YDP,Sema,Kelebek,GAZİMAĞUSA,5,0,2,7,Magusa
Magusa,1,138,YDP,Ramazan,Karal,GİRNE,5,0,2,7,Magusa
Magusa,2,138,YDP,Reyhan,Aydın,GİRNE,5,0,2,7,Magusa
Magusa,3,138,YDP,Ercan,Turhan,GİRNE,5,1,1,7,Magusa
Magusa,4,138,YDP,Fatma,Bahadır,GİRNE,5,0,2,7,Magusa
Magusa,5,138,YDP,Mehmet,Tunçtürk,GİRNE,5,1,1,7,Magusa
Magusa,6,138,YDP,Şerif,Yeşil,GİRNE,5,0,0,5,Magusa
Magusa,7,138,YDP,Fatma,Baysal,GİRNE,5,0,2,7,Magusa
Magusa,8,138,YDP,Güller,Karamalli,GİRNE,5,0,2,7,Magusa
Magusa,9,138,YDP,Nurşah,Çiftçi,GİRNE,5,0,2,7,Magusa
Magusa,10,138,YDP,Süleyman,Çakır,GİRNE,5,0,3,8,Magusa
Magusa,11,138,YDP,Sami,Güneş,GİRNE,5,0,3,8,Magusa
Magusa,1,138,YDP,Elmas,Süzgen,GÜZELYURT,5,1,3,9,Magusa
Magusa,2,138,YDP,Hakan,Bozkurt,GÜZELYURT,5,0,0,5,Magusa
Magusa,3,138,YDP,Gökhan,Saraç,GÜZELYURT,5,1,0,6,Magusa
Magusa,1,138,YDP,Neslihan,Vural,İSKELE,5,0,3,8,Magusa
Magusa,2,138,YDP,Aykut,Günel,İSKELE,5,1,1,7,Magusa
Magusa,3,138,YDP,Arif,Özbayrak,İSKELE,5,0,2,7,Magusa
Magusa,4,138,YDP,Hakkı,Kandemir,İSKELE,5,0,0,5,Magusa
Magusa,5,138,YDP,Sefa,Kurukafa,İSKELE,5,0,0,5,Magusa
Magusa,1,138,YDP,Nejla,Gazi,LEFKE,5,1,4,10,Magusa
Magusa,2,138,YDP,Lisani,Yalçuk,LEFKE,5,0,0,5,Magusa
Magusa,1,138,HP,Kudret,Özersay,LEFKOŞA,11,3,8,22,Magusa
Magusa,2,138,HP,Gülşah,Sanver Manavoğlu,LEFKOŞA,11,3,5,19,Magusa
Magusa,3,138,HP,Serhat,Kotak,LEFKOŞA,11,1,5,17,Magusa
Magusa,4,138,HP,Teksen,Köroğlu,LEFKOŞA,11,1,4,16,Magusa
Magusa,5,138,HP,Kürşat,Köseoğlu,LEFKOŞA,11,1,2,14,Magusa
Magusa,6,138,HP,Devran,Vudalı,LEFKOŞA,11,1,7,19,Magusa
Magusa,7,138,HP,Ersin,Tünay,LEFKOŞA,11,1,4,16,Magusa
Magusa,8,138,HP,Özgül,Çırakoğlu,LEFKOŞA,11,2,3,16,Magusa
Magusa,9,138,HP,Mustafa,Kendir,LEFKOŞA,11,0,0,11,Magusa
Magusa,10,138,HP,Ahmet,Dağcın,LEFKOŞA,11,0,2,13,Magusa
Magusa,11,138,HP,Batuhan,Cantay,LEFKOŞA,11,0,2,13,Magusa
Magusa,12,138,HP,Leman Nihan,Pekgüleryüz,LEFKOŞA,11,0,4,15,Magusa
Magusa,13,138,HP,Zühal,Tunalı,LEFKOŞA,11,0,5,16,Magusa
Magusa,14,138,HP,Volkan Bilal,Emirkanı,LEFKOŞA,11,2,5,18,Magusa
Magusa,15,138,HP,Ülkü,Biranlı,LEFKOŞA,11,0,5,16,Magusa
Magusa,16,138,HP,Yıldız,Büyükçolpan Yılmaz,LEFKOŞA,11,0,3,14,Magusa
Magusa,1,138,HP,Ayşegül,Baybars,GAZİMAĞUSA,11,4,2,17,Magusa
Magusa,2,138,HP,Berna,Çelik Doğruyol,GAZİMAĞUSA,11,3,3,17,Magusa
Magusa,3,138,HP,Arda,Kalfaoğlu,GAZİMAĞUSA,11,0,3,14,Magusa
Magusa,4,138,HP,Tolga,Özçelik,GAZİMAĞUSA,11,3,2,16,Magusa
Magusa,5,138,HP,Ethem,Akmercan,GAZİMAĞUSA,11,1,2,14,Magusa
Magusa,6,138,HP,Raif,İlkman,GAZİMAĞUSA,11,0,2,13,Magusa
Magusa,7,138,HP,Hüseyin,Tabur,GAZİMAĞUSA,11,0,2,13,Magusa
Magusa,8,138,HP,Oğuz,Akançay,GAZİMAĞUSA,11,0,1,12,Magusa
Magusa,9,138,HP,Çiler,Demirtay,GAZİMAĞUSA,11,0,0,11,Magusa
Magusa,10,138,HP,İlknur,Çetinkaya,GAZİMAĞUSA,11,0,1,12,Magusa
Magusa,11,138,HP,N.Elçin,Erbay,GAZİMAĞUSA,11,0,0,11,Magusa
Magusa,12,138,HP,Orhan,Delikuş,GAZİMAĞUSA,11,0,0,11,Magusa
Magusa,13,138,HP,Recep,Sayım,GAZİMAĞUSA,11,0,0,11,Magusa
Magusa,1,138,HP,Erek,Çağatay,GİRNE,11,1,3,15,Magusa
Magusa,2,138,HP,Jale,Refik Rogers,GİRNE,11,1,3,15,Magusa
Magusa,3,138,HP,Ahmet,Tokatlıoğlu,GİRNE,11,0,3,14,Magusa
Magusa,4,138,HP,Yusuf,Avcıoğlu,GİRNE,11,1,2,14,Magusa
Magusa,5,138,HP,Ledün,Caymaz,GİRNE,11,1,3,15,Magusa
Magusa,6,138,HP,Hasret,Balcıoğlu,GİRNE,11,0,0,11,Magusa
Magusa,7,138,HP,Aydın,Erhuy,GİRNE,11,0,0,11,Magusa
Magusa,8,138,HP,Erhan,Onuralp,GİRNE,11,0,1,12,Magusa
Magusa,9,138,HP,Muhammet,Ercan,GİRNE,11,0,0,11,Magusa
Magusa,10,138,HP,Bahadır,Ünlü,GİRNE,11,1,0,12,Magusa
Magusa,11,138,HP,Derya,Hoca,GİRNE,11,0,0,11,Magusa
Magusa,1,138,HP,Ramadan,Durmazer,GÜZELYURT,11,0,2,13,Magusa
Magusa,2,138,HP,Mazlum,Kortaş,GÜZELYURT,11,0,1,12,Magusa
Magusa,3,138,HP,Salahiddin,İskifoğlu,GÜZELYURT,11,0,0,11,Magusa
Magusa,1,138,HP,Ercan,Beşerler,İSKELE,11,1,3,15,Magusa
Magusa,2,138,HP,Kani,Buranay,İSKELE,11,0,2,13,Magusa
Magusa,3,138,HP,Emin,Onuş,İSKELE,11,0,0,11,Magusa
Magusa,4,138,HP,Havva,Elkovan,İSKELE,11,0,1,12,Magusa
Magusa,5,138,HP,Hanife,Demir,İSKELE,11,0,0,11,Magusa
Magusa,1,138,HP,Özdemir,Şanlıdağ,LEFKE,11,0,3,14,Magusa
Magusa,2,138,HP,Safure,Deniz,LEFKE,11,1,0,12,Magusa
Magusa,1,138,TDP,Cemal Gürsel,Özyiğit,LEFKOŞA,2,2,0,4,Magusa
Magusa,2,138,TDP,Halil,Hızal,LEFKOŞA,2,0,0,2,Magusa
Magusa,3,138,TDP,Nalan,Ersümer Aktan,LEFKOŞA,2,0,0,2,Magusa
Magusa,4,138,TDP,Safiye,Özaltıner,LEFKOŞA,2,1,0,3,Magusa
Magusa,5,138,TDP,Filiz,Uzun,LEFKOŞA,2,0,0,2,Magusa
Magusa,6,138,TDP,Mustafa,Yenigüç,LEFKOŞA,2,2,0,4,Magusa
Magusa,7,138,TDP,Çelen,Çağansoy,LEFKOŞA,2,1,0,3,Magusa
Magusa,8,138,TDP,Aytaç Ali,Baklacı,LEFKOŞA,2,0,0,2,Magusa
Magusa,9,138,TDP,H.Doğa,Yalçın,LEFKOŞA,2,0,0,2,Magusa
Magusa,10,138,TDP,Yeşim,İlkan,LEFKOŞA,2,1,0,3,Magusa
Magusa,11,138,TDP,Mehmet,Burhan,LEFKOŞA,2,0,0,2,Magusa
Magusa,12,138,TDP,Nevzat,Özkunt,LEFKOŞA,2,0,0,2,Magusa
Magusa,13,138,TDP,Aktan,Erdoğa,LEFKOŞA,2,0,0,2,Magusa
Magusa,14,138,TDP,Kamil,Yayıcı,LEFKOŞA,2,0,0,2,Magusa
Magusa,15,138,TDP,Ömer,Metbulut,LEFKOŞA,2,0,0,2,Magusa
Magusa,16,138,TDP,Tuğçe,Özmert,LEFKOŞA,2,0,0,2,Magusa
Magusa,1,138,TDP,Yeşim,Dede,GAZİMAĞUSA,2,5,0,7,Magusa
Magusa,2,138,TDP,Yasemin,Çobanoğlu,GAZİMAĞUSA,2,2,0,4,Magusa
Magusa,3,138,TDP,İlyas,Yağlı,GAZİMAĞUSA,2,1,0,3,Magusa
Magusa,4,138,TDP,Boysan,Boyra,GAZİMAĞUSA,2,0,0,2,Magusa
Magusa,5,138,TDP,Erkan,Sarı,GAZİMAĞUSA,2,1,0,3,Magusa
Magusa,6,138,TDP,Arzu,Demirel,GAZİMAĞUSA,2,1,0,3,Magusa
Magusa,7,138,TDP,Olgu,Tansuğ,GAZİMAĞUSA,2,0,0,2,Magusa
Magusa,8,138,TDP,Hüseyin,Angolemli,GAZİMAĞUSA,2,2,0,4,Magusa
Magusa,9,138,TDP,Ecevit,Aspri,GAZİMAĞUSA,2,0,0,2,Magusa
Magusa,10,138,TDP,Mustafa,Tekman,GAZİMAĞUSA,2,0,0,2,Magusa
Magusa,11,138,TDP,Celal,Nefesoğlu,GAZİMAĞUSA,2,1,0,3,Magusa
Magusa,12,138,TDP,Yüksel,Altuner,GAZİMAĞUSA,2,0,0,2,Magusa
Magusa,13,138,TDP,Ercan,Yüzüak,GAZİMAĞUSA,2,0,0,2,Magusa
Magusa,1,138,TDP,Evrim,Benzetsel,GİRNE,2,1,0,3,Magusa
Magusa,2,138,TDP,Zeki,Çeler,GİRNE,2,3,0,5,Magusa
Magusa,3,138,TDP,Şirin,Telli,GİRNE,2,1,0,3,Magusa
Magusa,4,138,TDP,Dilara,Korkmaz,GİRNE,2,1,0,3,Magusa
Magusa,5,138,TDP,Sibel,Karaca,GİRNE,2,0,0,2,Magusa
Magusa,6,138,TDP,Hamide,Dağkıranlar,GİRNE,2,0,0,2,Magusa
Magusa,7,138,TDP,Elmas,Tokay,GİRNE,2,1,0,3,Magusa
Magusa,8,138,TDP,Nuri,Sılay,GİRNE,2,0,0,2,Magusa
Magusa,9,138,TDP,Sibar,Aybar,GİRNE,2,0,0,2,Magusa
Magusa,10,138,TDP,Tolga,Atamer,GİRNE,2,0,0,2,Magusa
Magusa,11,138,TDP,Mustafa,Abraş,GİRNE,2,0,0,2,Magusa
Magusa,1,138,TDP,Faik,Arçay,GÜZELYURT,2,1,0,3,Magusa
Magusa,2,138,TDP,Kamil,Gilanlıoğulları,GÜZELYURT,2,0,0,2,Magusa
Magusa,3,138,TDP,Çayan,Volkan,GÜZELYURT,2,0,0,2,Magusa
Magusa,1,138,TDP,Elif,Özyiğit Cengiz,İSKELE,2,1,0,3,Magusa
Magusa,2,138,TDP,Mürüde,Çelikağ,İSKELE,2,2,0,4,Magusa
Magusa,3,138,TDP,Mehmet,Barut,İSKELE,2,1,0,3,Magusa
Magusa,4,138,TDP,Tülay,Alpler,İSKELE,2,1,0,3,Magusa
Magusa,5,138,TDP,Metin İsmet,Pekri,İSKELE,2,0,0,2,Magusa
Magusa,1,138,TDP,Turgut Reis,Karabetça,LEFKE,2,1,0,3,Magusa
Magusa,2,138,TDP,Hasan İzzet,Dinçoğlu,LEFKE,2,0,0,2,Magusa
Magusa,1,138,BAĞ,Adem,Yazıcı,LEFKOŞA,0,0,0,0,Magusa
